	"(1,13)"	"(1,7)"	"(1,6)"	"(1,9)"	"(1,2)"	"(1,4)"	"(1,5)"	"(1,11)"	"(1,0)"	"(1,15)"	"(1,16)"	"(1,14)"	"(1,10)"	"(1,3)"	"(1,8)"	"(1,12)"	"(1,17)"	"(1,18)"	"(13,7)"	"(13,6)"	"(13,9)"	"(13,2)"	"(13,4)"	"(13,5)"	"(13,11)"	"(13,0)"	"(13,15)"	"(13,16)"	"(13,14)"	"(13,10)"	"(13,3)"	"(13,8)"	"(13,12)"	"(13,17)"	"(13,18)"	"(7,6)"	"(7,9)"	"(7,2)"	"(7,4)"	"(7,5)"	"(7,11)"	"(7,0)"	"(7,15)"	"(7,16)"	"(7,14)"	"(7,10)"	"(7,3)"	"(7,8)"	"(7,12)"	"(7,17)"	"(7,18)"	"(6,9)"	"(6,2)"	"(6,4)"	"(6,5)"	"(6,11)"	"(6,0)"	"(6,15)"	"(6,16)"	"(6,14)"	"(6,10)"	"(6,3)"	"(6,8)"	"(6,12)"	"(6,17)"	"(6,18)"	"(9,2)"	"(9,4)"	"(9,5)"	"(9,11)"	"(9,0)"	"(9,15)"	"(9,16)"	"(9,14)"	"(9,10)"	"(9,3)"	"(9,8)"	"(9,12)"	"(9,17)"	"(9,18)"	"(2,4)"	"(2,5)"	"(2,11)"	"(2,0)"	"(2,15)"	"(2,16)"	"(2,14)"	"(2,10)"	"(2,3)"	"(2,8)"	"(2,12)"	"(2,17)"	"(2,18)"	"(4,5)"	"(4,11)"	"(4,0)"	"(4,15)"	"(4,16)"	"(4,14)"	"(4,10)"	"(4,3)"	"(4,8)"	"(4,12)"	"(4,17)"	"(4,18)"	"(5,11)"	"(5,0)"	"(5,15)"	"(5,16)"	"(5,14)"	"(5,10)"	"(5,3)"	"(5,8)"	"(5,12)"	"(5,17)"	"(5,18)"	"(11,0)"	"(11,15)"	"(11,16)"	"(11,14)"	"(11,10)"	"(11,3)"	"(11,8)"	"(11,12)"	"(11,17)"	"(11,18)"	"(0,15)"	"(0,16)"	"(0,14)"	"(0,10)"	"(0,3)"	"(0,8)"	"(0,12)"	"(0,17)"	"(0,18)"	"(15,16)"	"(15,14)"	"(15,10)"	"(15,3)"	"(15,8)"	"(15,12)"	"(15,17)"	"(15,18)"	"(16,14)"	"(16,10)"	"(16,3)"	"(16,8)"	"(16,12)"	"(16,17)"	"(16,18)"	"(14,10)"	"(14,3)"	"(14,8)"	"(14,12)"	"(14,17)"	"(14,18)"	"(10,3)"	"(10,8)"	"(10,12)"	"(10,17)"	"(10,18)"	"(3,8)"	"(3,12)"	"(3,17)"	"(3,18)"	"(8,12)"	"(8,17)"	"(8,18)"	"(12,17)"	"(12,18)"	"(17,18)"	1	13	7	6	9	2	4	5	11	0	15	16	14	10	3	8	12	17	18
3435_NT_T3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.365998177	0	0	0	0	2.316746894	0.33616322	0	0	0	0	0	0	0	0	0	0.940986768	1.478713099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.575151662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6975	0.1225	0	0	0	0	0.145	0.035	0	0	0	0	0
3435_NT_T4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.093277799	0	0	0	0	0	0	0.671512972	0	0	0	0	0	0	0	0	0	0	3.492547347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.876712329	0.044520548	0	0	0	0	0	0	0.078767123	0	0	0	0
3435_NT_T6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.690599288	0	0	0	0	0.547515598	0	1.003709462	0	0	0	0	0	0	0	0	1.1090955	0	2.61987575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.207443136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.839572193	0.032085561	0	0	0	0	0.07486631	0	0.053475936	0	0	0	0
3451_Lkb1_T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.30449837	5.679391499	3.320956771	0	0	0	0	0.434215611	0	0	0	1.502552351	0	0	0	0	0	1.60757971	0.580169485	0	0	0	0	0.30078816	0	0	0	0.851505493	0	0	0	0	0	1.638241742	0	0	0	0	0.554128253	0	0	0	1.057224694	0	0	0	0	0	0	0	0	0	0.091546131	0	0	0	0.811288235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.893724783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.201716738	0.042918455	0.042918455	0.557939914	0	0	0	0	0.115879828	0	0	0	0.038626609	0	0	0	0	0
3454_Lkb1_T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.528516323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.963844797	0	0	0	0	0.036155203	0	0	0	0	0	0	0	0	0
3454_Lkb1_T2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.932563651	1.929040826	0	0	3.928375991	0	10.47723981	1.04637499	1.270428015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.428343117	0	0	0.837945501	0	0.858297383	0.271048188	0.663324871	0	0	0	0	0	0	0	0	0	1.061543505	0	2.693981585	0.217090762	0.41937016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.85487174	0.671833213	0.940719206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46033412	1.174296719	0	0	0	0	0	0	0	0.309202116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040816327	0	0.034013605	0.673469388	0	0	0.040816327	0	0.081632653	0.074829932	0.054421769	0	0	0	0	0	0	0
3454_Lkb1_T3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.609382905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96728972	0	0	0	0	0.03271028	0	0	0	0	0	0	0	0	0
3457_Apc_T1	2.723455442	3.753147087	0	0.590356935	2.844680082	0.556021079	0	0	0	1.530777748	0.504742853	0	0	0	0	0	0	0	3.983125344	0	0.62033731	2.888009139	0.586006651	0	0	0	1.577942058	0.512240876	0	0	0	0	0	0	0	0	0.415795847	7.066230548	0.392750207	0	0	0	1.854907184	0.065580338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.555357435	0.511656147	0	0	0	0.805128844	0.947885793	0	0	0	0	0	0	0	0.456486253	0	0	0	1.639041857	0.371142729	0	0	0	0	0	0	0	0	0	0	0.579100668	0.341067816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.916040357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03115727	0.029673591	0.354599407	0	0.06379822	0.072700297	0.045994065	0	0	0	0.03264095	0.369436202	0	0	0	0	0	0	0
3457_Apc_T2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.346694782	1.906102911	0	0	0	0	2.068548343	0	1.23440145	1.489634361	1.884877656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126935518	0	0	0	0	0.105422125	0	0.304341217	0.179203963	0.353918007	0	0	0	0	0	0	4.729769934	0	1.27768323	1.880167434	2.140346001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.338294497	2.085279614	2.306859801	0	0	0	0	0	0	0	1.058822035	1.367807272	0	0	1.611423311	0	0	0	0	0	0	0	0	0	0.039344262	0	0.170491803	0.229508197	0	0	0	0	0.314754098	0	0.045901639	0.160655738	0.039344262	0	0
3457_Apc_T3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.55763388	0.996634094	0	0.202354699	0.404565045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.131496726	0	0.891210394	3.971760915	0	0	0	0	0.997281341	0.745429869	0	0	0	0	0	0	0	0	0.169728226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.573913043	0	0	0	0	0.026086957	0.055072464	0	0.063768116	0.28115942	0	0	0
3457_Apc_T4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.532951223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115264798	0	0	0	0	0	0	0.884735202	0	0	0	0	0	0	0
3457_Apc_T5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.230852002	0	0	0	1.686485128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.646178349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.565022422	0	0	0	0	0.385650224	0	0	0	0.049327354	0	0	0
3458_Apc_T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.673596457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.766666667	0	0	0	0	0.233333333	0	0	0	0	0	0	0
3458_Apc_T2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.34288677	0	2.31755782	0	0.148677037	2.545938447	0	0	0	0.793809463	0.597571182	3.137966123	0	0	0	0	0	0	1.987226323	0	0.162464144	2.187736456	0	0	0	0.729269208	0.537618362	2.866440047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.544826229	1.340981204	0	0	0	0.935646286	0.694757465	1.603440737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.349084263	0	0	0	0.714805112	0.371646362	0.450527278	0	0	0	0	0	0	0	0	0.717736895	0.599642685	1.49998253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.637429911	0.804237047	0	0	0	0	0	0.696356458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.264573991	0.179372197	0	0.02690583	0	0.31838565	0.058295964	0	0	0	0.040358744	0.071748879	0.040358744	0	0	0	0	0
3460_Lkb1_T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.502520744	0	0.165287336	0	0	0	0	0.478444888	0	0	0	2.616707371	0	0	0	0	0	0	1.683011248	0	0	0	0	0.795812567	0	0	0	2.758295867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.499734826	0	0	0	2.097870182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.894064518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.089160839	0.034965035	0	0.797202797	0	0	0	0	0.045454545	0	0	0	0.033216783	0	0	0	0	0
3464_Lkb1_T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.996048018	0	2.842893593	0	0.301575704	0	0	2.357350686	0	0	0	2.990686148	0	0	0	0	0	0	0.782211926	0	0.4164194	0	0	0.812340732	0	0	0	0.989875968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132427705	0	0	2.214419178	0	0	0	2.953365755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.200032519	0	0	0	0.298390374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.429210107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.072	0.048	0	0.672	0	0.048	0	0	0.112	0	0	0	0.048	0	0	0	0	0
